ACCOUNTNO,PRED_IMP,LAND_VAL,SOLD_PRICE,TOT_VAL,PRED_TOT
405150011,235990.55023423818,89500,384360,89500,325490.55023423815
405150016,242187.65481662613,90100,393496,338500,332287.6548166261
405150017,277043.2408874462,99700,497000,404400,376743.2408874462
405310002,247299.533270908,73400,411000,73400,320699.533270908
405340328,271023.8922725938,121700,431000,121700,392723.8922725938
405340334,238285.65628844392,120800,403500,120800,359085.65628844395
405340336,230787.5938392174,118100,386900,118100,348887.59383921744
405340345,261436.15709436467,127900,421920,127900,389336.15709436464
410050012,245687.70373829902,104500,354900,340000,350187.703738299
410050036,218486.53731937098,103100,295000,317500,321586.537319371
410070012,235391.20835585243,119300,328000,345300,354691.2083558524
410130007,237353.49059285954,122800,308250,325500,360153.49059285957
410180020,258401.12913274244,96900,333000,363600,355301.1291327424
410310025,185796.17827216012,107600,260000,247500,293396.1782721601
410350004,241767.67731544806,105600,341900,355100,347367.67731544806
410380004,214417.04778196441,172300,556000,332200,386717.0477819644
410390030,266240.9059213378,165900,569500,442700,432140.9059213378
410400008,221945.58315793364,108800,295000,301400,330745.58315793367
410420018,223827.51768863673,107600,333000,309300,331427.5176886367
410420023,226124.72671389076,117100,450000,295400,343224.7267138908
410430009,243962.4728449249,106300,362500,306500,350262.4728449249
410450003,220534.34703894053,121400,285000,307600,341934.3470389405
410660012,201622.66445823963,94800,316000,295700,296422.6644582396
410710004,229275.23086184627,117100,352900,306900,346375.23086184624
410730013,249673.99099112448,124900,375000,388400,374573.9909911245
410800049,192502.88312067627,131200,302000,289900,323702.88312067627
410820025,247477.46775751244,127800,325000,343600,375277.46775751247
410850031,254029.4955819969,127700,365000,339300,381729.49558199686
410880030,198616.18793364248,87700,275000,281400,286316.1879336425
410880052,206605.73962379876,87700,270000,277800,294305.73962379876
410940007,222124.01746593093,124100,360000,301600,346224.0174659309
410940023,279338.737603569,127800,449000,417700,407138.737603569
410940034,205566.75940578268,124100,279000,302400,329666.7594057827
410990016,236619.87253044758,141200,370000,336200,377819.87253044755
411030010,308510.14634838846,173800,495000,465500,482310.14634838846
411100002,214686.311273725,115800,360000,295300,330486.311273725
411180042,207179.15180070407,89200,291900,297100,296379.1518007041
411400004,225854.89679338763,130700,349900,345800,356554.8967933876
411640012,254892.09567162083,122800,400000,394300,377692.0956716208
411660009,214293.9120536842,124100,370000,305600,338393.91205368424
411750005,237373.85554698049,111500,369500,346100,348873.8555469805
411750009,225505.50397375974,111400,326900,302500,336905.5039737597
411750026,224427.91529444983,125100,405000,294600,349527.91529444983
411810013,237494.29858922347,124400,400000,372900,361894.2985892235
412050002,204249.47649497,120500,375000,350800,324749.47649497003
412070221,227265.88695151746,151100,361000,368300,378365.88695151743
412070233,225496.21865346824,151100,336000,360800,376596.21865346824
412140007,493452.8859072278,518600,765000,900000,1012052.8859072279
412180005,402419.8219465218,134300,470000,499300,536719.8219465218
412190005,269427.6701372602,178800,494000,419500,448227.6701372602
412220002,276319.2260764469,85700,363000,323400,362019.2260764469
412250002,218526.3162968715,136700,320000,321700,355226.3162968715
412270001,264232.08570056077,139900,360000,385700,404132.08570056077
412400039,202396.42299368925,83200,340000,288000,285596.42299368925
412480005,584246.8462957854,196100,710000,672500,780346.8462957854
412910001,251308.07817263415,293100,565000,476700,544408.0781726341
413200019,211967.6771394435,138900,309900,312700,350867.67713944346
413260008,320333.09451668314,266400,556000,604000,586733.0945166831
413310041,203224.48913066136,83900,324900,286700,287124.48913066136
413370002,279429.80618904193,99700,437000,396500,379129.80618904193
413380014,419176.93708002474,299300,720000,712200,718476.9370800247
413380016,350947.51624117966,308100,580000,645800,659047.5162411797
413430006,207570.99494383743,142900,315000,305600,350470.9949438374
413430013,220689.26528647557,143000,340000,342700,363689.26528647554
413520069,369127.50867417554,136200,529000,541300,505327.50867417554
413600053,199777.56647884802,79200,317000,279400,278977.566478848
413600055,198070.9068369512,81100,300000,271300,279170.9068369512
413690008,246960.9297954168,127700,390000,383100,374660.92979541677
413810001,169334.46997489547,85000,275000,203000,254334.46997489547
413870009,196786.84631144846,79200,265000,276700,275986.8463114485
413870027,184990.09429034995,79200,255000,237700,264190.09429035
413880062,197550.14949314937,80800,330000,273600,278350.14949314937
413890027,236977.0991768998,89600,369000,313400,326577.09917689976
413990007,375998.8917730344,276600,549000,687500,652598.8917730344
414070006,198077.7706484824,87100,260000,275800,285177.7706484824
414070015,201647.6723747411,79200,267000,294300,280847.67237474106
414070026,214764.74721510193,90300,285000,291600,305064.74721510196
414070028,201942.50046325356,79200,299900,292400,281142.5004632536
414070030,201732.75782385372,81800,314000,290300,283532.75782385375
414170024,423633.29820729943,293500,720000,738000,717133.2982072994
414250151,271941.92090897344,131600,470000,421200,403541.92090897344
414250159,283484.7126598046,129700,396750,389800,413184.7126598046
414300046,329447.4310741777,232400,533000,556200,561847.4310741776
414400017,343840.57619905623,240900,607000,575800,584740.5761990562
414430009,234785.6712654573,100900,340000,312100,335685.6712654573
414430022,223918.5351095063,101400,334000,305600,325318.53510950634
414510131,215368.45917360205,97600,265000,295900,312968.45917360205
414510152,241798.93128652405,113000,335000,362800,354798.93128652405
414510162,196153.0056279697,100200,287000,278200,296353.0056279697
414520317,263300.4317020169,98200,355000,378500,361500.4317020169
414620233,218738.49878004147,93600,350000,299200,312338.49878004147
414640033,431273.34137804486,187800,599900,644100,619073.3413780448
414720011,413296.10580445395,181900,488100,578000,595196.105804454
414720024,276315.9962942636,178900,420000,448900,455215.9962942636
414720033,299116.4967206674,176800,450000,464100,475916.4967206674
414760658,230548.37093509367,100500,335000,333000,331048.37093509367
414760680,244786.33679346883,100100,359900,352700,344886.3367934688
414770084,251574.82084400495,125800,469000,397400,377374.820844005
414830017,267058.71940952586,114700,377000,396500,381758.71940952586
414860403,244040.0399604865,101800,370000,356000,345840.03996048647
414860410,271506.07403251284,105600,375000,393000,377106.07403251284
414860424,238314.30978256333,99100,348400,340900,337414.30978256336
414860433,248372.0596363843,101400,335000,359400,349772.0596363843
414860439,245564.26376099448,99200,375000,355500,344764.2637609945
414860448,224012.86842107002,100600,340000,317800,324612.86842107004
414860459,215546.24674285817,100600,360000,301900,316146.2467428582
414950001,249784.67415317215,106200,336000,330700,355984.6741531722
414950004,239552.34351994598,106200,380000,322200,345752.343519946
414990012,369964.9118291313,164500,715000,521600,534464.9118291313
415030707,245868.45754860932,95300,375000,362900,341168.45754860935
415070115,258911.83868064446,109800,428500,405300,368711.83868064446
415090003,337743.96898703376,166700,539000,533100,504443.96898703376
415210004,264575.174656443,107100,423322,385500,371675.174656443
415210019,276869.0204745437,114400,482000,418600,391269.0204745437
415210032,240944.69951211987,122400,433000,384600,363344.69951211987
415210055,261242.85990783726,113500,426500,405200,374742.85990783724
415210070,279460.05279785197,107400,394900,411400,386860.05279785197
415210079,257913.9483137115,110200,320000,363900,368113.9483137115
415210079,257913.9483137115,110200,380000,363900,368113.9483137115
415210079,257913.9483137115,110200,320000,363900,368113.9483137115
415210079,257913.9483137115,110200,380000,363900,368113.9483137115
415210090,298697.9191991001,108200,409000,416600,406897.9191991001
415210096,304788.84919906105,110500,422500,425800,415288.84919906105
415220003,231791.7712884266,110500,362000,365400,342291.7712884266
415220030,280006.20336007886,110700,440000,417900,390706.20336007886
415220038,312236.6362488482,122000,479000,468000,434236.6362488482
415230042,251948.26153730467,121200,352000,379700,373148.2615373047
415230044,252536.58967833177,119900,385900,377900,372436.58967833174
415230057,250379.27699507077,107800,400000,367800,358179.27699507074
415270001,375464.449517189,308300,630000,603800,683764.4495171891
415290031,404971.1218340824,156200,800000,574900,561171.1218340824
415400041,251720.7233198456,110500,356700,377200,362220.7233198456
415410040,214768.46047628627,93000,345000,302500,307768.46047628624
415480124,334590.6973425595,152700,521000,560500,487290.6973425595
415480128,340527.4678655423,152500,490000,551700,493027.4678655423
415600014,229907.61850208166,112800,374900,359800,342707.61850208166
415610001,213195.88730097693,155500,320000,314300,368695.8873009769
415620012,255683.2793742313,118100,415000,380900,373783.2793742313
415750006,221570.07957113546,86800,299000,314700,308370.07957113546
415790020,250511.38328714226,116100,363500,372000,366611.38328714226
415830002,235472.53950079638,102500,331000,352500,337972.53950079635
415830014,231633.84943086174,95900,349900,296100,327533.84943086177
415840206,268071.7850282939,103600,409000,393100,371671.7850282939
415860070,274299.5632535989,156500,487000,455800,430799.5632535989
415920050,230125.46707129435,71500,330900,306200,301625.4670712943
415920063,243085.02051442576,72500,324900,317500,315585.02051442576
416050004,435731.8449526613,160000,608000,646100,595731.8449526613
416120019,267618.41537233326,116400,380000,396500,384018.41537233326
416130049,304629.38892820687,103800,412900,422200,408429.38892820687
416130055,333163.0456425508,102200,449000,474000,435363.0456425508
416140404,344635.77094773744,158300,474900,560500,502935.77094773744
416140405,466638.07405694283,160000,650000,619800,626638.0740569428
416250035,263553.4472351091,98700,380000,395100,362253.4472351091
416250046,296326.68080847664,99200,414900,417200,395526.68080847664
416270050,321312.76806244516,131400,455000,475400,452712.76806244516
416290020,334420.2905329062,135000,464000,476700,469420.2905329062
416320011,307849.9081815523,237200,660000,542400,545049.9081815523
416330204,353683.99089753174,115900,415000,535900,469583.99089753174
416330213,279687.1645030928,116500,408500,387500,396187.1645030928
416350007,225421.85948315973,80000,273900,291200,305421.85948315973
416360003,232961.96641005276,96300,375000,351700,329261.96641005273
416360017,233056.65718955046,102100,369000,352100,335156.65718955046
416390313,247058.62060381862,106200,379500,339100,353258.6206038186
416390318,338568.60692386463,98100,445000,440100,436668.60692386463
416390345,228594.83554455967,106000,322000,335300,334594.83554455964
416390349,247517.46808242178,107100,399080,373700,354617.4680824218
416400350,262666.83069911535,106200,413000,371600,368866.83069911535
416500001,222295.66349644322,158600,308000,347400,380895.6634964432
416580010,272757.5640097355,120000,415000,412100,392757.5640097355
416580013,281062.7756650167,115100,420000,421800,396162.7756650167
416580014,297539.65422381356,129000,459900,462200,426539.65422381356
416580030,276088.85855407733,118900,450000,434200,394988.85855407733
416640502,375704.9248787731,116100,493550,524400,491804.9248787731
416650079,605844.0326436682,125600,890000,763900,731444.0326436682
416650094,322778.6018295694,128500,511832,474800,451278.6018295694
416850001,271208.7424078514,121700,427350,405800,392908.7424078514
416850008,266703.4475426025,129100,435000,395800,395803.4475426025
417090003,288983.366030127,107100,475000,423400,396083.366030127
417260407,335150.6842697954,117000,420000,502000,452150.6842697954
417260408,292873.2747976912,116500,490000,436200,409373.2747976912
417760026,259705.9537005087,135000,485000,406900,394705.9537005087
417770019,253736.72540069924,84900,323000,335800,338636.72540069924
417820012,315130.6878869129,99200,547500,467200,414330.6878869129
417830007,299268.95752962085,101700,412232,445100,400968.95752962085
